id;time;subscriber;aprefix;destination;invoice group;prefix;pbx;direction;volume/time(secs);price;free;forward;servingnetwork;reason;billed;zone
966277692;03-06-2019 09:21;4533456543;Danmark Fastnet;45792035XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
966277852;03-06-2019 09:22;46840836388;Sweden;467679989XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;480;3,8;no;0;;0;yes;Norden Mobil
966279930;03-06-2019 09:29;46840836384;Sweden;47905361XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966280872;03-06-2019 09:32;46840836384;Sweden;467270027XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966281504;03-06-2019 09:34;46840836384;Sweden;467021380XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966281918;03-06-2019 09:36;46840836384;Sweden;463644054XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
966282480;03-06-2019 09:37;46840836384;Sweden;467023438XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
966282810;03-06-2019 09:39;4578772918;Danmark Fastnet;45309302XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966283521;03-06-2019 09:41;4578772922;Danmark Fastnet;45631447XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
966283624;03-06-2019 09:41;4569804979;Danmark Fastnet;45214993XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
966284009;03-06-2019 09:43;46840836384;Sweden;467063325XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
966284203;03-06-2019 09:43;46840836388;Sweden;47944833XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966284839;03-06-2019 09:45;46840836388;Sweden;46213914XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
966285361;03-06-2019 09:47;46840836384;Sweden;468553854XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
966285581;03-06-2019 09:48;4570200645;Danmark 70 nummer;45271212XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
966285947;03-06-2019 09:49;46840836384;Sweden;467343820XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
966286429;03-06-2019 09:50;4570200645;Danmark 70 nummer;45505152XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
966286898;03-06-2019 09:52;4570200645;Danmark 70 nummer;45505820XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966287479;03-06-2019 09:54;46840836388;Sweden;468505307XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
966288204;03-06-2019 09:56;4578772918;Danmark Fastnet;45701330XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;180;0,2;no;0;;0;yes;Norden (DK)
966288248;03-06-2019 09:56;46840836384;Sweden;467621625XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966288849;03-06-2019 09:58;46840836384;Sweden;467032481XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966290111;03-06-2019 10:02;46840836384;Sweden;467641669XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966290162;03-06-2019 10:03;46840836388;Sweden;46421212XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
966290499;03-06-2019 10:04;46840836384;Sweden;47930556XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966290749;03-06-2019 10:04;4569669500;Danmark Fastnet;45924381XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;660;4,45;no;0;;0;yes;Norden Mobil (DK)
966290820;03-06-2019 10:05;46840836384;Sweden;47938739XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966290894;03-06-2019 10:05;46840836388;Sweden;4747983787XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966291318;03-06-2019 10:06;4578772922;Danmark Fastnet;45339267XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
966291606;03-06-2019 10:07;46840836384;Sweden;467054514XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966291934;03-06-2019 10:08;46840836384;Sweden;467094026XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966292652;03-06-2019 10:10;4578772922;Danmark Fastnet;45516296XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966294846;03-06-2019 10:18;46840836388;Sweden;46421212XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
966295251;03-06-2019 10:19;46840836384;Sweden;467063980XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966295486;03-06-2019 10:20;46840836384;Sweden;467022856XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966295659;03-06-2019 10:20;4578772918;Danmark Fastnet;45517120XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966296319;03-06-2019 10:22;46840836384;Sweden;467099696XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966296366;03-06-2019 10:23;4570200645;Danmark 70 nummer;45261794XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966296677;03-06-2019 10:23;4533456542;Danmark Fastnet;45408904XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966296723;03-06-2019 10:24;46840836384;Sweden;467014908XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;780;6,05;no;0;;0;yes;Norden Mobil
966297001;03-06-2019 10:24;4578772918;Danmark Fastnet;45501957XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966297089;03-06-2019 10:25;4533456542;Danmark Fastnet;45399629XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
966300638;03-06-2019 10:36;4569804979;Danmark Fastnet;45292901XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;300;2,05;no;0;;0;yes;Norden Mobil (DK)
966302086;03-06-2019 10:41;4578772918;Danmark Fastnet;45313118XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
966302246;03-06-2019 10:41;4569669632;Danmark Fastnet;45787707XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;360;0,35;no;0;;0;yes;Norden (DK)
966305549;03-06-2019 10:51;46840836384;Sweden;461055614XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
966306079;03-06-2019 10:52;4578772918;Danmark Fastnet;45301158XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
966306693;03-06-2019 10:54;46840836388;Sweden;467674268XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966306872;03-06-2019 10:55;4570200645;Danmark 70 nummer;467032751XX;Udland Mobil;Sweden-Mobile;rackpeoplehq-;ip-pstn;240;2;no;0;;0;yes;Norden Mobil
966307884;03-06-2019 10:58;4569804979;Danmark Fastnet;45292901XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;300;2,05;no;0;;0;yes;Norden Mobil (DK)
966308485;03-06-2019 11:00;4578772922;Danmark Fastnet;467079350XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966308842;03-06-2019 11:01;46840836388;Sweden;47942813XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966309006;03-06-2019 11:01;46840836388;Sweden;46874953XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
966309598;03-06-2019 11:03;46840836388;Sweden;467093152XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966310012;03-06-2019 11:04;4578772918;Danmark Fastnet;45272143XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
966310877;03-06-2019 11:07;4578772922;Danmark Fastnet;467079341XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966311256;03-06-2019 11:08;46840836388;Sweden;47958869XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966312099;03-06-2019 11:11;46840838262;Sweden;467093434XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
966312206;03-06-2019 11:11;4578772922;Danmark Fastnet;467079322XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;300;2,45;no;0;;0;yes;Norden Mobil
966312906;03-06-2019 11:13;4578772915;Danmark Fastnet;461346590XX;Udland;Sweden;firebrand-;ip-pstn;180;0,41;no;0;;0;yes;Norden
966313108;03-06-2019 11:14;4578772918;Danmark Fastnet;45212444XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
966315593;03-06-2019 11:22;4578772922;Danmark Fastnet;45288074XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966316181;03-06-2019 11:24;4578772918;Danmark Fastnet;45227035XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;240;1,65;no;0;;0;yes;Norden Mobil (DK)
966316564;03-06-2019 11:25;4578772913;Danmark Fastnet;45315195XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;300;2,05;no;0;;0;yes;Norden Mobil (DK)
966316585;03-06-2019 11:25;4578772922;Danmark Fastnet;45288081XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966318635;03-06-2019 11:32;4578772922;Danmark Fastnet;468507420XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
966319826;03-06-2019 11:35;4578772915;Danmark Fastnet;45885280XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;360;0,35;no;0;;0;yes;Norden (DK)
966321321;03-06-2019 11:40;4578772918;Danmark Fastnet;45292520XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;600;4,05;no;0;;0;yes;Norden Mobil (DK)
966321860;03-06-2019 11:42;4578772915;Danmark Fastnet;45885284XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
966323560;03-06-2019 11:48;4533456542;Danmark Fastnet;45222051XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966330496;03-06-2019 12:12;4570200645;Danmark 70 nummer;45228630XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
966330726;03-06-2019 12:13;4569804979;Danmark Fastnet;45292901XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;360;2,45;no;0;;0;yes;Norden Mobil (DK)
966331401;03-06-2019 12:16;4570200645;Danmark 70 nummer;45204301XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
966332073;03-06-2019 12:18;4570200645;Danmark 70 nummer;467032751XX;Udland Mobil;Sweden-Mobile;rackpeoplehq-;ip-pstn;540;4,25;no;0;;0;yes;Norden Mobil
966342490;03-06-2019 12:56;4533456540;Danmark Fastnet;45737090XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
966343396;03-06-2019 12:59;4569669632;Danmark Fastnet;45437116XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;540;0,5;no;0;;0;yes;Norden (DK)
966343947;03-06-2019 13:01;4578772922;Danmark Fastnet;45288081XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966344801;03-06-2019 13:04;4578772916;Danmark Fastnet;45416004XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
966345654;03-06-2019 13:07;4570200645;Danmark 70 nummer;467083871XX;Udland Mobil;Sweden-Mobile;rackpeoplehq-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
966348210;03-06-2019 13:15;4578772915;Danmark Fastnet;47220950XX;Udland;Norway;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
966348341;03-06-2019 13:16;4578772915;Danmark Fastnet;47220950XX;Udland;Norway;firebrand-;ip-pstn;300;0,55;no;0;;0;yes;Norden
966348836;03-06-2019 13:17;4578772918;Danmark Fastnet;45481680XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
966349500;03-06-2019 13:19;4578774477;Danmark Fastnet;45309104XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
966349582;03-06-2019 13:20;4578772918;Danmark Fastnet;45481680XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
966349857;03-06-2019 13:21;46840836388;Sweden;467344745XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
966350070;03-06-2019 13:22;46840838262;Sweden;47917291XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
966350223;03-06-2019 13:22;46840836388;Sweden;467059022XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
